,listing_id,id,date,reviewer_id,reviewer_name,comments,review_lang
12571,47521,2872103,2012-11-12,2791450,David," la description du lieu est bien celle de l annonce et refl te bien les commentaires laiss s ,  , Accueil chaleureux et de bons conseils Endroit vraiment calme et s curitaire avec le temple bouddhiste et le parking de la police de boston derri re la maison ,  , Nous tions 4 amis et avions toute la place dont nous avions besoin dans la grande chambre du haut ,  , Merci Hermina si je reviens a Boston je repasserai surement par chez toi ,  , ",fr
12579,47521,4485076,2013-05-07,6155252,Marie, very nice host ,cs
12592,47521,5447122,2013-07-01,4854071,Philippe," j y suis all en famille nous tions 4 , 2 adultes et 2 enfants , la chambre a 3 lits pour 4 personnes sous les combles est a viter , aucune ventilation fen tre ferm par scotch , seul une climatisation laisse entrer de l air mais bonjour le bruit la nuit , donc nuit sans climatisation et bonjour l odeur le matin , et de plus on a pas beaucoup de surface ou l on peur tenir debout , seulement au centre de la pi ce , une seule salle de bains avec WC pour 4 chambres , donc il faut surveiller et vite en profiter lorsqu elle est libre le matin et le soir ,  , ",fr
12602,47521,6808328,2013-08-26,6237177,Timothée," La maison est situ e tout pr s du m tro permettant d aller facilement dans le centre de Boston , Hermina est une h te remarquable et pr venante avec qui nous avons eu des changes passionnants La maison d hotes permet des rencontres inoubliables , Tr s belle exp rience ",fr
12646,47521,16015028,2014-07-20,6852231,Linlin,  3 ,zh-cn
12648,47521,17047368,2014-08-06,16470803,Saray, Hermina estuvo en todo momento comunic ndose con nosotros aunque no la conocimos ni tampoco a Donna la persona que se hace cargo de la limpieza Por medio del libro de visitas pudimos expresarle nuestro agradecimiento y por los detalles que incluye en la casa avisos escritos decoraci n mensajes sentimos su presencia aunque no estuviera ,es
12655,47521,20188936,2014-09-25,19464309,Jiayu,  5 ,ko
12656,47521,20494798,2014-09-30,17796254,Qi,  very good,zh-cn
12668,47521,29328947,2015-04-06,9197962,Pauline, Tr s bonnes informations envoy es avant l arriv e Tous les renseignements n cessaires ont t transmis par Hermina Sur place une personne nous a montr notre chambre et le fonctionnement de la maison ,fr
12673,47521,32763091,2015-05-21,30170232,Hua,  4 ,zh-cn
12676,47521,34507697,2015-06-08,32627362,Youngjin,  ,ko
12686,47521,41353144,2015-08-07,34509601,Geneviève, Le logement tait exactement tel que d crit et les instructions claires et pr cises Nous avons bien appr ci notre s jour Merci ,fr
12687,47521,42000430,2015-08-10,30552797,晓芳,  ,zh-cn
12695,47521,49447901,2015-10-04,27135267,小小药童,  a b c d e5 ,zh-cn
12703,47521,54523449,2015-11-21,45943831,Xinyi, Hermina Hermina 4 Hermina Hermina Thank you Hermina ,zh-cn
12705,47521,56557651,2015-12-14,46223868,Joris," L appartement tait tr s bien il ne correspondait pas aux photos indiqu es mais une petite d pendance accol e la maison d Hermina qui tait tout aussi bien , L appartement tait propre les indications claires le m tro 2 pas , Il y a m me le n cessaire pour se faire un petit d jeuner et un caf , C est un tr s bon choix un prix tr s correct dans un quartier calme qui a du charme et proche du centre ville gr ce au m tro , ",fr
12720,47521,84652638,2016-07-08,79880372,Jeannine," Hermina ist eine sehr nette Gastgeberin durch die wir uns wirklich wohlgef hlt haben Die Ankunft war f r uns nicht so einfach da wir uns das Inserat nicht richtig durchgelesen haben Die Unterkunft ist wie im Inserat beschrieben , Insgesamt haben wir uns dann jedoch wohl und sicher gef hlt ",de
12722,47521,86862371,2016-07-17,72265749,Maxime," Le logement est proche de l a roport et facile trouver gr ce aussi aux indications d Hermina , La maison typiquement am ricaine comporte plusieurs logement avec ce qu il faut d intimit Hermina a t formidable car nous avons du modifi notre voyage et elle a t disponible et compr hensive Nous avons pris date pour l ann e prochaine ",fr
12723,47521,89210921,2016-07-27,31614744,Béatrice," Excellent rapport qualit prix Tr s rapide d acc der au centre de Boston gr ce au m tro red line 5 minutes pieds Nous avons pass 2 nuits dans la chambre tout en haut Calme et spacieuse mansard e matelas confortables propret impeccable , La clim a t bien utile car il faisait tr s chaud lors de notre s jour Hermina est un h te charmante disponible avec qui il est facile de communiquer Elle nous a facilit les choses pour le parking de notre voiture ",fr
12754,6400432,72199939,2016-05-01,39540771,Julien, Logement tr s propre et tr s grand Nous avons pass un tr s bon s jour chez Jes s et je recommande grandement son logement Merci beaucoup ,fr
12760,6400432,92882444,2016-08-10,84619252,Claudia, La casa in una zona residenziale tranquilla spaziosa e luminosa Un p disordinata e con oggetti personali in giro ,it
12774,554720,4635507,2013-05-17,1019246,Chun-Yen (John), wonderful place ,nl
12792,554720,11004439,2014-03-17,11484494,Pascal," Nous sommes arriv s quatre un dimanche soir les consignes taient parfaites pour acc der ce bel endroit ,  un appartement tr s agr able fonctionnel et dans le style US , toutes les commodit s sont l , le Metro est 10 mn pied orange line pour un s jour de plus de 2 jours pensez la formule 7 jours c est pratique et bcp moins cher que la formule ticket unitaire si vous visitez la ville , Au voisinage toutes les commodit s commerces restaurants et super market , Boston est une ville accueillante le quartier agr able , Tom est un h te pr cieux , une excellente adresse que nous vous conseillons , ",fr
12822,554720,22423960,2014-11-06,17098892,Gunnar," Vi hade en h rlig h stvecka i Tom l genhet i Boston Den var stor v lutrustad och l g mycket bra till f r v ra behov Omgivningarna var trevliga n ra till b de parker resturanger och allm nna kommunikationer Samtidigt var omr det mycket lugnt och hemtrevligt Det var inte heller n gra problem att parkera bilen p gatan utanf r , Det fanns en beskrivning ver var man kunde hitta livsmedelsaff rer och rekommenderade resturanger och hur man enklast tog sig in till centrum Vi tr ffade inte Tom utan pratade bara med honom i telefon men nyckel verl mningen gick mycket smidigt och allt fungerade bra s det fanns ingen anledning att ha kontakt med Tom , Vi rekommenderar detta st lle f r en familj eller st rre s llskap som inte har behov av att bo mitt i Boston utan f redrar en lugnare milj som fortfarande erbjuder m nga resturanger ",sv
12842,554720,39475226,2015-07-24,26805857,Ghislaine," Maison tr s belle dans un quartier tr s sympa , Tr s bien situ e car proche du m tro Le descriptif tait exact Nous avons passe un excellent sejour et si nous revenons a Boston nous logerions chez Tom Nous recommandons ce logement id al pour famille et pour visiter ",fr
12847,554720,46862934,2015-09-14,32015280,Lorena, Hola la casa de Tom en Jamaica Plain era como la esper bamos hogare a muy limpia amplia para nuestra familia Muy completa en cuanto utensilios de cocina ropa de cama y art culos de ba o papel del ba o y jab n El barrio muy lindo muy tranquilo hay una escuela enfrente pero es muy silenciosa la zona as que ni parece que hay ni os alrededor la casa esta a principios de cuadra de una avenida principal donde uno encuentra la parada del cami n una farmacia que puede servir de supermercado y un whole foods que esta a unas pocas cuadras Siempre sentimos que era un barrio seguro muy facil de moverse Muy recomendable,es
12866,554720,85211935,2016-07-10,34878882,Gabriele," Wir hatten einen wunderbaren Aufenthalt in Tom s Unterkunft Die spezielle Atmosph re der Wohnung und der Umgebung haben wir sehr genossen ebenso die gem tlichen Abende auf der Veranda nach einem interessanten Tag in der Stadt , , Wir w rden immer gerne wiederkommen ",de
12904,3969526,28517074,2015-03-25,26579456,Sebastian, El lugar es fant stico tranquilo y con buena conectividad El departamento est muy bien cuidado preparado para recibir a cuatro personas con una agradable concina con todo lo necesario para pasar un buen rato Las habitaciones son espaciosas y bastante c modas No dudar a en recomendarlo ,es
12907,3969526,29503302,2015-04-08,25851071,Yuxuan,  Lisel ,zh-cn
12926,3969526,45553556,2015-09-04,31250543,双, Liesl Boston Medical Center Back Bay ,zh-cn
12932,3969526,48137654,2015-09-23,42010523,Arthur, Grosses Appartement mit 2 Schlafzimmern in sehr ruhiger und angenehmer Wohngegend Es har alles was man braucht ,de
12937,3969526,50830046,2015-10-15,34123177,Winifred," Fantastico apartamento em localizacao ideal Perto a tudo Muito limpo e a decora ao linda , Recomendavel",pt
12943,3969526,52815257,2015-11-02,21730433,Carsten," Sehr sch nes Appartement sehr sauber , Sch nes kleines Badezimmer Tolle Lage und super Nachbarschaft , Leider haben wir Liesl nicht pers nlich kennengelernt , Sehr zu empfehlen Liesl war jederzeit erreichbar und hat uns wertvolle Tipps gegeben",de
12966,3969526,81069659,2016-06-20,55312695,Markus," Die Unterkunft entspricht genau der Beschreibung und den Fotos , Die Lage der Wohnung ist hervorragend in einer sehr ruhigen Nachbarschaft , Etwas st rend war der gelegentliche Flugl rm in den Morgenstunden ",de
13033,5085125,37651131,2015-07-09,32334373,HeLeNcLoP," La estancia en casa de YuChen fue inmejorable La habitaci n era tal y como aparece en las fotos incluso mas amplia La ubicaci n muy buena en una avenida encantadora llena de establecimientos y con muy buen transporte tanto de metro como de autob s , El trato con el anfitri n fue genial tenia preparados mapas y nos informo con detalle de lugares y como movernos por la ciudad , tambi n pudimos usar la cocina y los espacios comunes Un diez ",es
13043,5085125,42635136,2015-08-14,11377070,Andrew, Clean simple perfect ,ro
13044,5085125,43213416,2015-08-18,13521115,Nina, L appartement est bien situ proche d une station de m tro pour acc der directement au centre de Boston Quartier sympa avec quelques restos et bars Chambre propre et assez grande mais pas de clim ce qui est quand m me g nant en t Yu Chen est un h te tr s arrangeant qui nous a attendu jusqu minuit le jour de notre arriv e mais qui est rest tr s discret tout au long de notre s jour ,fr
13045,5085125,43607709,2015-08-21,16669316,Andrea, Grazie della gentilezza e disponibilit ,it
13051,5085125,48990063,2015-09-30,36479684,Jingjia, yuchen ,zh-cn
13054,5085125,50749575,2015-10-14,39977011,Lucas, very kind folks,no
13061,5085125,53857177,2015-11-13,48458390,Meeyoung,  66 15 ,ko
13080,5085125,64425386,2016-03-04,46313230,Camille, Yu Chen est un h te tr s accueillant mais galement tr s discret ce qui permet de se sentir bien chez soi La chambre est conforme la description simple mais suffisante pour quelques jours Le rapport qualit prix est int ressant et permet de d couvrir Boston sans se ruiner La salle de bain est tr s propre et aucun soucis quant la cohabitation Un s jour agr able ,fr
13081,5085125,66047263,2016-03-19,56669141,Yinrong, Good,so
13084,5085125,67750224,2016-03-31,63964264,Julia," Nous avons pass un bon moment chez YuChen La chambre tait tr s propre le lit confortable La mise disposition d une carafe d eau avec deux verres dans la chambre a t tr s appr ci e ,  , Nous n avons vu YuChen qu une seule fois notre arriv e et il a t tr s discret tout au long de notre s jour Toutefois les instructions pour le check in et le check out taient pr cises ce qui est appr ciable et nous n avons jamais eu l impression d tre livr s nous m mes Tous ces l ments combin s ont sans aucun doute contribu rendre notre s jour Boston agr able ",fr
13100,5085125,81441790,2016-06-23,20411124,Tania, Foi excelente YuChen me deu total privacidade e deixou quarto organizado e limpo Indico e pretendo retornar ,pt
13106,5085125,87566136,2016-07-20,63664601,현정,"  ,  ,  ",ko
13147,4287348,27573344,2015-03-08,13276606,Jay, Beautiful place great host ,ro
13152,4287348,31074867,2015-05-01,31748540,Gwen," Le s jour chez Courtney fut tr s agr able La chambre est impeccable et l appartement est situ dans le quartier de Southie cinq minutes de marche de la station de m tro andrew ,  , Je n ai pas vu Courtney mais son chien tait adorable ,  , ",fr
13193,4287348,93478437,2016-08-13,86039348,Aurélie," Super s jour chez Courtney L appartement tait tr s propre et tout tait l pour se sentir confortable et la maison , Courtney est tr s accueillante elle sait tre la pour r pondre aux diff rentes questions et aider tout en ne s imposant pas Son chien est tr s gentil et adorable , L appartement situ une dizaine de minutes pieds de l arr t du T le plus proche Andrew est dans un quartier r sidentiel tr s agr able , Ayant s journ Boston durant quelques jours tr s chaud pr s de 45 C de ressenti de temp rature je peux dire que l air conditionn chez Courtney marche parfaitement et est relativement silencieux ce qui est confortable , Premier s jour via airbnb et ce fut une super exp rience Ce serait avec plaisir que je retournerai chez Courtney lors d un des mes futurs voyages Boston Merci pour tout ",fr
