,id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,smart_location,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,len_name,len_host_about,len_summary,len_description,len_neighborhood_overview,len_transit,count_amenities,count_host_verifications,amenities_wireless internet,amenities_heating,amenities_kitchen,amenities_smoke detector,amenities_essentials,amenities_dryer,amenities_washer,amenities_internet,amenities_shampoo,amenities_tv,amenities_carbon monoxide detector,amenities_fire extinguisher,amenities_free parking on premises,amenities_family/kid friendly,amenities_first aid kit,amenities_cable tv,amenities_indoor fireplace,amenities_pets live on this property,amenities_hangers,amenities_elevator in building,amenities_hair dryer,amenities_laptop friendly workspace,amenities_iron,amenities_safety card,amenities_air conditioning,amenities_24-hour check-in,amenities_buzzer/wireless intercom,amenities_dog(s),amenities_pets allowed,amenities_gym,amenities_cat(s),amenities_hot tub,amenities_wheelchair accessible,amenities_breakfast,amenities_suitable for events,amenities_pool,amenities_lock on bedroom door,amenities_doorman,amenities_smoking allowed,amenities_other pet(s),amenities_washer / dryer
1188,8483477,898,"Seattle, Washington, United States",within a few hours,67.0,,0,,1.0,1,1,Lawton Park,Seattle,98199,Seattle,"Seattle, WA",0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,178.0,,1,0.0,1,1 month to 2 months,never,30,60,90,365,1,2015-09-27,60.0,4.0,8.0,10.0,10.0,10.0,8.0,0,flexible,0,0,1,0.3,33,0.0,333.0,333,0.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,10136155,1163,"Seattle, Washington, United States",,,,0,,1.0,1,1,Lawton Park,Seattle,98199,Seattle,"Seattle, WA",0,House,Entire home/apt,8,1.0,5.0,5.0,Real Bed,480.0,,1,0.0,1,1 month to 2 months,2 weeks ago,0,0,0,45,0,,,,,,,,,0,flexible,0,0,1,,33,151.0,274.0,274,192.0,153.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,6959336,1046,"Seattle, Washington, United States",within a day,100.0,100.0,0,Magnolia,4.0,1,1,Lawton Park,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,129.0,100.0,4,25.0,2,1 month to 2 months,3 months ago,30,60,89,89,3,2015-07-07,73.0,7.0,7.0,9.0,9.0,7.0,7.0,0,strict,0,0,4,0.49,35,0.0,242.0,1000,206.0,302.0,18,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,5195064,712,"Seattle, Washington, United States",within an hour,94.0,100.0,0,Magnolia,4.0,1,1,Lawton Park,Seattle,98199,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,8.0,1,0.0,1,1 month to 2 months,today,3,20,48,63,64,2015-02-18,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,moderate,0,0,4,5.98,34,84.0,494.0,1000,453.0,212.0,11,6,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,9961538,870,"Seattle, Washington, United States",within an hour,94.0,100.0,0,Magnolia,4.0,1,1,Lawton Park,Seattle,98199,Seattle,"Seattle, WA",1,Townhouse,Private room,4,1.0,1.0,1.0,Real Bed,50.0,15.0,2,5.0,1,1 month to 2 months,yesterday,6,29,51,51,0,,,,,,,,,1,moderate,0,0,4,,34,84.0,247.0,1000,453.0,212.0,14,6,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1193,8301680,81,"Seattle, Washington, United States",,,100.0,0,Magnolia,1.0,1,0,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,175.0,100.0,5,10.0,1,1 month to 2 months,today,1,1,1,82,1,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.81,34,0.0,200.0,1000,326.0,210.0,14,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,492287,1286,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Magnolia,1.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Airbed,88.0,20.0,2,0.0,1,1 Week or less,6 weeks ago,30,60,90,365,71,2012-06-03,93.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict,1,1,1,1.62,27,642.0,227.0,1000,1000.0,240.0,18,6,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1195,8029177,62,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Magnolia,1.0,1,0,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,30.0,1,0.0,2,1 month to 2 months,3 months ago,29,59,89,351,4,2015-08-31,85.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.94,12,129.0,469.0,1000,122.0,66.0,12,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,7343707,166,US,within an hour,100.0,100.0,0,Magnolia,1.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,225.0,50.0,4,25.0,2,1 month to 2 months,yesterday,19,42,72,347,14,2015-08-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict,0,0,1,2.8,31,0.0,132.0,880,71.0,186.0,17,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1197,8882345,232,"Seattle, Washington, United States",within a few hours,100.0,,0,Magnolia,1.0,1,0,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,200.0,75.0,4,25.0,2,1 week to 2 weeks,2 weeks ago,14,28,42,287,0,,,,,,,,,0,strict,0,0,1,,31,941.0,237.0,1000,245.0,390.0,11,2,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,7676574,1023,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Magnolia,1.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,6,1.5,2.0,4.0,Real Bed,250.0,75.0,4,0.0,3,1 month to 2 months,5 days ago,30,60,90,365,4,2015-09-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict,0,0,1,1.05,21,638.0,205.0,1000,817.0,291.0,24,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1199,3354761,302,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Magnolia,2.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,9,1.5,0.0,4.0,Real Bed,95.0,100.0,2,35.0,4,1 month to 2 months,3 weeks ago,30,60,90,179,9,2014-07-27,84.0,8.0,9.0,10.0,9.0,9.0,7.0,0,strict,0,0,2,0.51,34,0.0,243.0,1000,234.0,389.0,24,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1200,3561237,488,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Magnolia,2.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,15,4.0,4.0,7.0,Real Bed,172.0,150.0,2,35.0,1,1 month to 2 months,3 weeks ago,30,60,90,365,19,2014-07-20,97.0,9.0,10.0,9.0,10.0,10.0,9.0,0,strict,0,0,2,1.07,35,0.0,88.0,1000,500.0,329.0,26,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1201,1831338,656,"Seattle, Washington, United States",within a day,100.0,,0,Magnolia,2.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Futon,99.0,15.0,2,35.0,1,1 month to 2 months,5 months ago,30,60,90,365,17,2014-06-11,79.0,9.0,8.0,9.0,9.0,9.0,8.0,0,flexible,0,0,2,0.89,35,116.0,214.0,1000,250.0,288.0,14,5,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1202,1840671,685,"Seattle, Washington, United States",within a day,100.0,,0,Magnolia,2.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Futon,99.0,15.0,2,35.0,1,1 month to 2 months,5 months ago,30,60,90,365,11,2014-07-13,87.0,9.0,8.0,10.0,10.0,10.0,8.0,0,flexible,0,0,2,0.61,26,116.0,115.0,706,124.0,116.0,13,5,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,5559643,159,US,a few days or more,33.0,100.0,0,Magnolia,1.0,1,0,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,175.0,95.0,1,0.0,1,1 month to 2 months,5 months ago,30,60,90,365,13,2015-03-28,93.0,10.0,9.0,9.0,10.0,10.0,9.0,0,moderate,0,0,1,1.38,15,0.0,217.0,1000,319.0,109.0,10,4,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,8327083,1651,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Capitol Hill,13.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,12,3.5,5.0,7.0,Real Bed,350.0,250.0,1,0.0,3,1 month to 2 months,today,20,47,77,331,1,2015-12-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,1.0,23,84.0,175.0,175,0.0,0.0,15,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,8087037,1363,"Seattle, Washington, United States",within a day,100.0,100.0,0,Magnolia,4.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,25.0,1,20.0,1,1 month to 2 months,2 months ago,30,60,90,365,0,,,,,,,,,0,strict,0,0,4,,35,0.0,136.0,1000,206.0,302.0,18,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,1696015,773,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Magnolia,6.0,1,1,Briarcliff,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,10,2.0,3.0,3.0,Real Bed,375.0,195.0,1,0.0,3,1 month to 2 months,2 weeks ago,27,27,29,290,15,2014-03-07,95.0,9.0,9.0,10.0,10.0,10.0,9.0,0,strict,1,1,4,0.67,34,228.0,244.0,385,0.0,0.0,14,4,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1207,6855839,300,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Belltown,4.0,1,0,Belltown,Seattle,98101,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,144.0,60.0,2,20.0,2,1 month to 2 months,today,2,2,4,93,28,2015-06-18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict,0,0,4,4.18,35,178.0,246.0,474,0.0,0.0,22,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1208,3345341,984,"New York, New York, United States",within a few hours,100.0,100.0,0,Belltown,2.0,1,0,Belltown,Seattle,98101,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,999.0,85.0,1,10.0,1,More than 6 months,today,0,0,0,0,54,2014-06-23,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,2.89,29,1005.0,185.0,1000,469.0,296.0,12,6,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,4410493,1053,"Spokane, Washington, United States",within an hour,99.0,100.0,0,Central Business District,169.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,138.0,99.0,1,0.0,2,1 month to 2 months,today,27,57,87,358,10,2015-01-01,94.0,8.0,9.0,9.0,10.0,10.0,9.0,0,strict,0,0,1,0.81,30,925.0,216.0,1000,240.0,122.0,22,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1210,19619,1921,"Kent, Washington, United States",within a few hours,94.0,100.0,0,Belltown,34.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,145.0,96.0,1,0.0,2,1 month to 2 months,today,16,39,58,137,17,2010-09-04,98.0,9.0,10.0,9.0,10.0,10.0,9.0,1,strict,1,1,6,0.26,34,840.0,168.0,1000,0.0,0.0,27,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1211,7597244,141,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Belltown,1.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,40.0,1,0.0,1,1 month to 2 months,3 weeks ago,3,31,61,322,4,2015-11-25,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict,0,0,1,2.93,35,351.0,246.0,552,0.0,170.0,17,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,5736082,163,US,a few days or more,33.0,100.0,0,Belltown,2.0,1,0,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,45.0,10.0,1,0.0,1,1 month to 2 months,4 months ago,0,3,33,308,6,2015-05-19,80.0,9.0,9.0,10.0,9.0,10.0,8.0,0,flexible,0,0,1,0.78,32,0.0,250.0,1000,111.0,54.0,17,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1213,3697351,500,"Seattle, Washington, United States",within a day,70.0,100.0,0,Belltown,1.0,1,0,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Shared room,2,1.0,1.0,1.0,Futon,35.0,,1,10.0,1,1 week to 2 weeks,3 weeks ago,10,36,59,330,108,2014-07-28,87.0,9.0,7.0,10.0,10.0,10.0,9.0,0,strict,0,0,1,6.16,31,0.0,247.0,1000,142.0,389.0,14,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1214,6958436,636,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Belltown,1.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Loft,Entire home/apt,4,1.0,1.0,2.0,Real Bed,225.0,60.0,1,25.0,3,1 month to 2 months,3 months ago,30,60,89,89,2,2015-08-04,90.0,8.0,5.0,9.0,9.0,10.0,7.0,0,strict,0,0,1,0.39,29,0.0,224.0,1000,505.0,157.0,15,4,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1215,9652574,734,"Seattle, Washington, United States",within a few hours,83.0,100.0,0,Belltown,1.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,50.0,,1,0.0,2,1 month to 2 months,3 days ago,1,1,1,46,1,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.81,32,1078.0,247.0,666,213.0,204.0,13,6,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,7109376,1912,"Seattle, Washington, United States",within a day,88.0,100.0,0,Belltown,36.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",0,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,120.0,149.0,1,0.0,2,1 month to 2 months,today,30,49,75,350,0,,,,,,,,,0,strict,1,1,31,,25,85.0,200.0,1000,442.0,0.0,15,6,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1217,3534364,1151,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Belltown,1.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,25.0,2,30.0,7,1 month to 2 months,4 weeks ago,0,0,0,30,10,2014-07-14,89.0,10.0,7.0,9.0,9.0,10.0,8.0,0,flexible,0,0,1,0.56,22,330.0,208.0,1000,423.0,101.0,8,5,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,6671901,417,"Seattle, Washington, United States",within an hour,92.0,100.0,0,Belltown,3.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,120.0,10.0,0,0.0,2,1 month to 2 months,4 days ago,25,55,85,347,28,2015-06-10,83.0,9.0,9.0,9.0,9.0,10.0,9.0,1,strict,0,0,3,4.02,35,430.0,214.0,639,0.0,0.0,15,6,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1219,6370313,196,US,within a few hours,97.0,100.0,0,Fenway/Kenmore,502.0,1,1,Belltown,Seattle,98101,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,249.0,100.0,1,0.0,5,1 month to 2 months,5 weeks ago,30,60,89,89,4,2015-08-24,55.0,7.0,7.0,5.0,6.0,10.0,7.0,0,strict,0,0,2,0.9,32,0.0,248.0,248,0.0,0.0,16,4,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1220,9863484,938,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Capitol Hill,2.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,95.0,60.0,2,10.0,2,2 weeks to 1 month,2 weeks ago,16,32,61,61,2,2015-12-14,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,moderate,0,0,2,2.0,24,679.0,249.0,895,399.0,0.0,18,5,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1221,7249631,296,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Belltown,4.0,1,0,Belltown,Seattle,98109,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,60.0,2,20.0,2,1 month to 2 months,3 weeks ago,30,60,90,173,19,2015-07-24,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict,0,0,4,3.45,32,178.0,246.0,471,0.0,0.0,20,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1222,9183838,60,US,within an hour,100.0,100.0,0,Stevens,2.0,1,0,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,61.0,2,50.0,1,2 weeks to 1 month,3 days ago,30,57,57,57,1,2015-12-06,20.0,2.0,4.0,2.0,2.0,6.0,2.0,0,strict,0,0,2,1.0,29,0.0,90.0,1000,0.0,0.0,10,4,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,6222245,1727,"Seattle, Washington, United States",within a day,88.0,100.0,0,Belltown,36.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",0,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,130.0,164.0,1,0.0,3,1 month to 2 months,today,0,28,58,328,2,2015-08-12,100.0,10.0,10.0,9.0,8.0,10.0,7.0,0,strict,1,1,31,0.41,30,85.0,222.0,1000,490.0,0.0,17,6,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1224,10292753,1220,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Belltown,5.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,105.0,50.0,2,15.0,3,1 month to 2 months,2 days ago,2,32,59,152,0,,,,,,,,,0,flexible,0,0,5,,35,470.0,250.0,1000,216.0,365.0,26,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1225,7760836,581,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Belltown,5.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Loft,Entire home/apt,6,1.0,0.0,3.0,Real Bed,105.0,50.0,2,10.0,1,1 month to 2 months,a week ago,28,58,82,82,6,2015-09-07,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict,0,0,5,1.5,35,508.0,214.0,1000,1000.0,742.0,21,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1226,7324993,932,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Belltown,1.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,175.0,60.0,1,0.0,2,1 month to 2 months,yesterday,8,30,46,178,12,2015-10-02,90.0,9.0,10.0,10.0,10.0,10.0,9.0,0,flexible,0,0,1,3.79,23,93.0,233.0,1000,387.0,84.0,14,5,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1227,5760902,730,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Pike Place Market,3.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,100.0,,2,25.0,2,1 month to 2 months,today,18,48,74,225,54,2015-05-04,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,0,0,3,6.59,35,614.0,248.0,1000,716.0,220.0,16,5,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,7035498,526,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Belltown,2.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129.0,61.0,2,0.0,2,2 weeks to 1 month,3 days ago,21,51,81,199,31,2015-07-26,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict,0,0,2,5.71,35,386.0,250.0,1000,1000.0,885.0,12,6,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,8956631,183,Seattle/San Fransisco/Taipei,within an hour,97.0,100.0,0,Belltown,6.0,1,1,Belltown,Seattle,98121,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,0.0,3.0,Real Bed,90.0,65.0,2,20.0,1,1 month to 2 months,today,14,34,64,92,13,2015-10-25,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict,0,0,3,5.42,31,604.0,323.0,323,0.0,0.0,17,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1230,6766708,707,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Belltown,48.0,1,1,Belltown,Seattle,98101,Seattle,"Seattle, WA",1,Condominium,Entire home/apt,6,2.5,2.0,3.0,Real Bed,350.0,110.0,4,20.0,20,1 month to 2 months,a week ago,30,60,90,365,3,2015-06-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,1,1,3,0.45,25,74.0,230.0,1000,0.0,0.0,25,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
